share memory
ToM optimizer lr * 10
2024-04-07 01:18:18,063 : lr: 0.001
2024-04-07 01:18:18,063 : gamma: 0.1
2024-04-07 01:18:18,063 : gamma_rate: 0.002
2024-04-07 01:18:18,063 : gamma_final: 0.9
2024-04-07 01:18:18,063 : tau: 1.0
2024-04-07 01:18:18,063 : entropy: 0.005
2024-04-07 01:18:18,063 : grad_entropy: 1.0
2024-04-07 01:18:18,063 : seed: 1
2024-04-07 01:18:18,063 : workers: 6
2024-04-07 01:18:18,063 : A2C_steps: 10
2024-04-07 01:18:18,063 : env_steps: 10
2024-04-07 01:18:18,063 : start_eps: 2000
2024-04-07 01:18:18,063 : ToM_train_loops: 1
2024-04-07 01:18:18,063 : policy_train_loops: 1
2024-04-07 01:18:18,063 : test_eps: 20
2024-04-07 01:18:18,063 : ToM_frozen: 5
2024-04-07 01:18:18,063 : env: CN
2024-04-07 01:18:18,063 : optimizer: Adam
2024-04-07 01:18:18,063 : amsgrad: True
2024-04-07 01:18:18,063 : load_model_dir: None
2024-04-07 01:18:18,063 : load_executor_dir: None
2024-04-07 01:18:18,063 : log_dir: logs/CN/Apr07_01-18
2024-04-07 01:18:18,064 : model: ToM2C
2024-04-07 01:18:18,064 : gpu_id: [-1]
2024-04-07 01:18:18,064 : norm_reward: True
2024-04-07 01:18:18,064 : train_comm: False
2024-04-07 01:18:18,064 : random_target: True
2024-04-07 01:18:18,064 : mask_actions: False
2024-04-07 01:18:18,064 : mask: False
2024-04-07 01:18:18,064 : render: False
2024-04-07 01:18:18,064 : fix: False
2024-04-07 01:18:18,064 : shared_optimizer: True
2024-04-07 01:18:18,064 : train_mode: -1
2024-04-07 01:18:18,064 : lstm_out: 32
2024-04-07 01:18:18,064 : sleep_time: 0
2024-04-07 01:18:18,064 : max_step: 3000000
2024-04-07 01:18:18,064 : render_save: False
2024-04-07 01:18:18,064 : num_agents: -1
2024-04-07 01:18:18,064 : num_targets: -1
/home/josuetf/ToM2C/venv/lib/python3.9/site-packages/torch/autograd/__init__.py:130: UserWarning: CUDA initialization: Found no NVIDIA driver on your system. Please check that you have an NVIDIA GPU and installed a driver from http://www.nvidia.com/Download/index.aspx (Triggered internally at  /pytorch/c10/cuda/CUDAFunctions.cpp:100.)
  Variable._execution_engine.run_backward(
/home/josuetf/ToM2C/shared_optim.py:155: UserWarning: This overload of add_ is deprecated:
	add_(Number alpha, Tensor other)
Consider using one of the following signatures instead:
	add_(Tensor other, *, Number alpha) (Triggered internally at  /pytorch/torch/csrc/utils/python_arg_parser.cpp:882.)
  exp_avg.mul_(beta1).add_(1 - beta1, grad)
2024-04-07 01:18:43,821 : Time 00h 00m 25s, ave eps reward [-31.91 -31.91 -31.91], ave eps length 10.0, reward step [-3.19 -3.19 -3.19], FPS 6.94, mean reward -31.9121217021274, std reward 6.165989510372239, AG 0.0
policy loss:174.04629516601562
value loss:60.83150863647461
entropies:90.69603729248047
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.169867753982544 seconds
policy loss:419.39495849609375
value loss:62.944129943847656
entropies:93.92608642578125
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1708345413208008 seconds
policy loss:755.455810546875
value loss:70.53865051269531
entropies:72.21306610107422
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2244651317596436 seconds
policy loss:1113.0771484375
value loss:48.063507080078125
entropies:59.567298889160156
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.246168613433838 seconds
policy loss:624.0225219726562
value loss:83.12066650390625
entropies:87.70703125
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1378.0706)
ToM Target loss= tensor(2235.7769)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.2323801517486572 seconds
policy loss:-205.3063507080078
value loss:29.26287269592285
entropies:97.22248077392578
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2021112442016602 seconds
policy loss:-1349.4791259765625
value loss:66.76541900634766
entropies:97.87480163574219
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2258377075195312 seconds
policy loss:-535.7527465820312
value loss:59.83272171020508
entropies:83.84175872802734
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2474846839904785 seconds
policy loss:34.0974235534668
value loss:38.82555389404297
entropies:84.6622314453125
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.225816249847412 seconds
policy loss:-1300.628662109375
value loss:47.166927337646484
entropies:63.226497650146484
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1452.4185)
ToM Target loss= tensor(2251.5276)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.2113213539123535 seconds
policy loss:-2063.23779296875
value loss:65.97040557861328
entropies:94.73506927490234
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1731305122375488 seconds
policy loss:-1411.761962890625
value loss:36.46979522705078
entropies:83.30155944824219
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1517877578735352 seconds
policy loss:559.1024169921875
value loss:34.42588806152344
entropies:79.52314758300781
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2176783084869385 seconds
policy loss:-2264.567626953125
value loss:62.888572692871094
entropies:75.12237548828125
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.243823766708374 seconds
policy loss:173.4700164794922
value loss:28.695703506469727
entropies:100.6695785522461
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1386.4337)
ToM Target loss= tensor(2265.2212)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.184560775756836 seconds
policy loss:-1762.82763671875
value loss:38.567161560058594
entropies:100.9132308959961
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2402608394622803 seconds
policy loss:-617.2137451171875
value loss:33.86550521850586
entropies:89.90171813964844
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2081151008605957 seconds
policy loss:-2467.66796875
value loss:49.147891998291016
entropies:109.12163543701172
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2451722621917725 seconds
policy loss:-1606.9591064453125
value loss:40.36377716064453
entropies:83.18921661376953
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2018864154815674 seconds
policy loss:-513.6572875976562
value loss:30.678136825561523
entropies:75.79531860351562
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1465.4657)
ToM Target loss= tensor(2363.9746)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.2292742729187012 seconds
policy loss:-579.6133422851562
value loss:22.43010711669922
entropies:108.97355651855469
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1745262145996094 seconds
policy loss:-754.6354370117188
value loss:45.43214797973633
entropies:57.41581726074219
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2348463535308838 seconds
policy loss:-1961.594482421875
value loss:98.26441192626953
entropies:76.72480773925781
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2273662090301514 seconds
policy loss:-495.2740478515625
value loss:90.02629089355469
entropies:90.02928161621094
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1647272109985352 seconds
policy loss:-1020.5798950195312
value loss:48.179439544677734
entropies:89.70259094238281
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1454.7858)
ToM Target loss= tensor(2181.1021)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.2437736988067627 seconds
policy loss:393.1794738769531
value loss:94.00011444091797
entropies:81.17643737792969
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2035088539123535 seconds
policy loss:1822.551513671875
value loss:38.91162872314453
entropies:83.10828399658203
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1776070594787598 seconds
policy loss:973.6505737304688
value loss:40.551116943359375
entropies:83.78076934814453
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2118923664093018 seconds
policy loss:-1743.5072021484375
value loss:71.36476135253906
entropies:84.00616455078125
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.220470905303955 seconds
policy loss:-831.677978515625
value loss:48.835548400878906
entropies:72.56283569335938
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1400.5558)
ToM Target loss= tensor(2263.2041)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.2454898357391357 seconds
policy loss:-1499.31884765625
value loss:52.9851188659668
entropies:68.90385437011719
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1824114322662354 seconds
policy loss:240.9110565185547
value loss:28.71038246154785
entropies:94.58016967773438
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.234635829925537 seconds
policy loss:668.1746826171875
value loss:54.00752258300781
entropies:77.79000854492188
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.229400634765625 seconds
policy loss:467.7547302246094
value loss:35.05853271484375
entropies:72.23867797851562
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1694631576538086 seconds
policy loss:-221.81973266601562
value loss:33.522491455078125
entropies:90.72882843017578
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1437.1978)
ToM Target loss= tensor(2255.9275)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.2105271816253662 seconds
policy loss:-2630.451904296875
value loss:43.23398971557617
entropies:75.70014953613281
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1784148216247559 seconds
policy loss:-2780.359375
value loss:34.95677947998047
entropies:85.10958862304688
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2100038528442383 seconds
policy loss:-1299.4652099609375
value loss:64.59101104736328
entropies:117.44813537597656
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2408514022827148 seconds
policy loss:-1055.1922607421875
value loss:109.60066986083984
entropies:69.91731262207031
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2320613861083984 seconds
policy loss:-705.61865234375
value loss:46.769351959228516
entropies:67.85868072509766
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1480.7220)
ToM Target loss= tensor(2167.0127)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.175290584564209 seconds
policy loss:1452.9862060546875
value loss:62.70863342285156
entropies:71.56131744384766
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1834111213684082 seconds
policy loss:2325.669189453125
value loss:68.75401306152344
entropies:83.87667083740234
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2209091186523438 seconds
policy loss:577.5615234375
value loss:48.99300003051758
entropies:109.12495422363281
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2084736824035645 seconds
policy loss:2001.8165283203125
value loss:47.933021545410156
entropies:130.55592346191406
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1835172176361084 seconds
policy loss:-7.046321868896484
value loss:50.706565856933594
entropies:89.74622344970703
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1501.6172)
ToM Target loss= tensor(2382.7932)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.243586540222168 seconds
policy loss:1760.2314453125
value loss:62.400150299072266
entropies:118.09593200683594
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2192881107330322 seconds
policy loss:688.3558349609375
value loss:37.15118408203125
entropies:95.00045013427734
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2351315021514893 seconds
policy loss:431.1296691894531
value loss:57.37723159790039
entropies:77.40521240234375
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2416343688964844 seconds
policy loss:-2402.8564453125
value loss:51.09109878540039
entropies:84.54740905761719
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2452490329742432 seconds
policy loss:-1231.548583984375
value loss:24.662752151489258
entropies:82.3939208984375
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1491.1216)
ToM Target loss= tensor(2270.7063)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.2510569095611572 seconds
policy loss:-1342.4371337890625
value loss:41.01516342163086
entropies:88.9251708984375
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2312133312225342 seconds
policy loss:-2468.838623046875
value loss:79.57020568847656
entropies:68.67982482910156
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1777598857879639 seconds
policy loss:-1878.7850341796875
value loss:35.56794738769531
entropies:82.66470336914062
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1820707321166992 seconds
policy loss:-1639.8656005859375
value loss:40.480289459228516
entropies:88.06896209716797
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1820449829101562 seconds
policy loss:-1236.837890625
value loss:60.00238037109375
entropies:92.8757095336914
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1449.3143)
ToM Target loss= tensor(2170.9688)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.2414796352386475 seconds
policy loss:-572.9576416015625
value loss:43.33884048461914
entropies:74.59036254882812
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2367403507232666 seconds
policy loss:-868.0193481445312
value loss:52.93327331542969
entropies:95.59941101074219
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.246778964996338 seconds
policy loss:1473.153076171875
value loss:45.50691223144531
entropies:97.93699645996094
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1746852397918701 seconds
policy loss:-316.5715637207031
value loss:34.6407356262207
entropies:110.22014617919922
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2196028232574463 seconds
policy loss:-641.5259399414062
value loss:90.71438598632812
entropies:90.57972717285156
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1589.1526)
ToM Target loss= tensor(2410.1560)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.2546887397766113 seconds
policy loss:-2404.252197265625
value loss:54.97698211669922
entropies:65.64254760742188
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2222118377685547 seconds
policy loss:327.4326477050781
value loss:33.7425537109375
entropies:105.11573028564453
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2474250793457031 seconds
policy loss:-731.953125
value loss:38.98527145385742
entropies:86.5577621459961
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.240279197692871 seconds
policy loss:-1316.1939697265625
value loss:24.376277923583984
entropies:67.16363525390625
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.246119499206543 seconds
policy loss:-1646.245849609375
value loss:38.175559997558594
entropies:97.27334594726562
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1434.5579)
ToM Target loss= tensor(2277.3386)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.1980128288269043 seconds
policy loss:-340.6475524902344
value loss:46.18025207519531
entropies:90.58748626708984
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2358856201171875 seconds
policy loss:-1408.82421875
value loss:62.9356575012207
entropies:79.6349105834961
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2386534214019775 seconds
policy loss:-1302.9852294921875
value loss:52.94295120239258
entropies:74.5311508178711
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1734256744384766 seconds
policy loss:-1199.850830078125
value loss:27.55691909790039
entropies:79.50336456298828
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1720538139343262 seconds
policy loss:-1104.17041015625
value loss:36.053367614746094
entropies:102.58978271484375
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1465.5288)
ToM Target loss= tensor(2372.6099)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.2211296558380127 seconds
policy loss:-1800.9359130859375
value loss:40.65129089355469
entropies:101.5655517578125
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2314198017120361 seconds
policy loss:341.1268310546875
value loss:31.02246856689453
entropies:85.74691772460938
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1876375675201416 seconds
policy loss:-2973.021484375
value loss:57.03533935546875
entropies:114.00413513183594
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2135231494903564 seconds
policy loss:139.12075805664062
value loss:28.04775619506836
entropies:101.04489135742188
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2427647113800049 seconds
policy loss:-479.8584289550781
value loss:33.497894287109375
entropies:106.47142791748047
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1525.4281)
ToM Target loss= tensor(2339.1113)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.239600658416748 seconds
policy loss:-209.33657836914062
value loss:39.87220001220703
entropies:91.94989013671875
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2227435111999512 seconds
policy loss:415.84869384765625
value loss:18.602291107177734
entropies:80.47604370117188
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2284724712371826 seconds
policy loss:-731.8335571289062
value loss:52.8801155090332
entropies:92.26686096191406
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1779851913452148 seconds
policy loss:-1702.736083984375
value loss:35.565185546875
entropies:77.82030487060547
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2416138648986816 seconds
policy loss:-4144.99267578125
value loss:46.774696350097656
entropies:97.81230926513672
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1427.8497)
ToM Target loss= tensor(2248.8428)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.2091548442840576 seconds
policy loss:-2084.505126953125
value loss:98.54462432861328
entropies:69.98975372314453
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1957414150238037 seconds
policy loss:-101.37202453613281
value loss:38.16632080078125
entropies:113.76317596435547
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1671292781829834 seconds
policy loss:-2276.84423828125
value loss:83.73014068603516
entropies:63.2171745300293
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.224449634552002 seconds
policy loss:-1116.0400390625
value loss:151.4581756591797
entropies:104.67662811279297
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2346713542938232 seconds
policy loss:-1103.3348388671875
value loss:60.17070770263672
entropies:86.16815185546875
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1408.1890)
ToM Target loss= tensor(2156.6753)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.2283480167388916 seconds
policy loss:-108.15043640136719
value loss:40.15962600708008
entropies:103.59825897216797
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2372572422027588 seconds
policy loss:730.173828125
value loss:61.71427917480469
entropies:86.05191802978516
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2513275146484375 seconds
policy loss:32.69593048095703
value loss:91.90009307861328
entropies:53.9166259765625
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1825141906738281 seconds
policy loss:801.5982666015625
value loss:38.402809143066406
entropies:90.7601547241211
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2485854625701904 seconds
policy loss:-241.4391326904297
value loss:31.326528549194336
entropies:58.228981018066406
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1346.5391)
ToM Target loss= tensor(2194.4771)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.2425692081451416 seconds
policy loss:-440.4292297363281
value loss:26.17325782775879
entropies:54.76343536376953
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2436339855194092 seconds
policy loss:-1376.234619140625
value loss:33.34526443481445
entropies:79.41377258300781
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1702959537506104 seconds
policy loss:-824.6085815429688
value loss:69.41688537597656
entropies:62.389076232910156
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1878552436828613 seconds
policy loss:-1831.96240234375
value loss:41.47010040283203
entropies:85.48384094238281
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1786112785339355 seconds
policy loss:-2879.580078125
value loss:46.67994689941406
entropies:111.55038452148438
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1381.2654)
ToM Target loss= tensor(2530.8042)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.175701379776001 seconds
policy loss:-1692.083740234375
value loss:51.46732711791992
entropies:68.64742279052734
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2284913063049316 seconds
policy loss:-391.1799621582031
value loss:31.183866500854492
entropies:70.22065734863281
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2130084037780762 seconds
policy loss:24.817289352416992
value loss:41.184776306152344
entropies:75.13247680664062
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.228379487991333 seconds
policy loss:87.94189453125
value loss:46.39311981201172
entropies:90.14869689941406
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1704974174499512 seconds
policy loss:942.9713745117188
value loss:39.422080993652344
entropies:97.23070526123047
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1336.5752)
ToM Target loss= tensor(2211.6128)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.1811528205871582 seconds
policy loss:587.3930053710938
value loss:72.02713775634766
entropies:53.56062316894531
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1748623847961426 seconds
policy loss:504.6651611328125
value loss:54.323455810546875
entropies:57.554962158203125
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1882238388061523 seconds
policy loss:-863.9197387695312
value loss:29.460468292236328
entropies:95.86791229248047
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.166961908340454 seconds
policy loss:355.9735412597656
value loss:69.971923828125
entropies:59.729373931884766
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1732749938964844 seconds
policy loss:-392.94635009765625
value loss:59.77202224731445
entropies:94.07771301269531
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1339.6074)
ToM Target loss= tensor(2125.7043)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.2322466373443604 seconds
policy loss:-387.0196533203125
value loss:56.347930908203125
entropies:110.05815124511719
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.173903465270996 seconds
policy loss:-1370.424560546875
value loss:40.870697021484375
entropies:87.30741882324219
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2407000064849854 seconds
policy loss:-796.0018310546875
value loss:30.853395462036133
entropies:109.64688110351562
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2392168045043945 seconds
policy loss:-1435.498779296875
value loss:80.09852600097656
entropies:68.79426574707031
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.244882345199585 seconds
policy loss:-2039.254638671875
value loss:42.63780975341797
entropies:96.226318359375
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1489.1907)
ToM Target loss= tensor(2314.9219)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.1871991157531738 seconds
policy loss:-1964.2169189453125
value loss:42.0754508972168
entropies:67.51974487304688
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1713533401489258 seconds
policy loss:-577.9539794921875
value loss:30.33482551574707
entropies:103.90785217285156
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2422778606414795 seconds
policy loss:-2562.116455078125
value loss:68.22927856445312
entropies:88.61820220947266
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2477891445159912 seconds
policy loss:-823.0
value loss:63.483360290527344
entropies:69.17782592773438
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1944739818572998 seconds
policy loss:-445.9990234375
value loss:38.7275276184082
entropies:96.08932495117188
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1429.2535)
ToM Target loss= tensor(2265.9841)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.1988935470581055 seconds
policy loss:-256.5856628417969
value loss:34.44419860839844
entropies:90.39199829101562
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2346093654632568 seconds
policy loss:147.80111694335938
value loss:33.65212631225586
entropies:105.71379852294922
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1978709697723389 seconds
policy loss:-1311.0498046875
value loss:42.9294319152832
entropies:123.79149627685547
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2436192035675049 seconds
policy loss:-637.4906616210938
value loss:54.59242248535156
entropies:95.84451293945312
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2142269611358643 seconds
policy loss:-1453.062744140625
value loss:29.691143035888672
entropies:92.35427856445312
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1484.9534)
ToM Target loss= tensor(2371.1824)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.2075412273406982 seconds
policy loss:-847.8961791992188
value loss:29.055952072143555
entropies:81.20388793945312
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2119207382202148 seconds
policy loss:-3781.219482421875
value loss:127.14408111572266
entropies:65.58981323242188
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2354850769042969 seconds
policy loss:-1469.7774658203125
value loss:56.73026657104492
entropies:85.3373794555664
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1809871196746826 seconds
policy loss:-77.40351104736328
value loss:30.925601959228516
entropies:65.54915618896484
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.238295078277588 seconds
policy loss:-97.9358901977539
value loss:33.44008255004883
entropies:75.58621978759766
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1275.4297)
ToM Target loss= tensor(2048.0229)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.2443604469299316 seconds
policy loss:-798.2720336914062
value loss:41.170650482177734
entropies:92.76949310302734
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1688108444213867 seconds
policy loss:217.72314453125
value loss:27.459211349487305
entropies:71.70575714111328
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1824543476104736 seconds
policy loss:-330.1643981933594
value loss:32.81385040283203
entropies:73.76679229736328
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.232469081878662 seconds
policy loss:-43.03835678100586
value loss:64.12895202636719
entropies:73.9824447631836
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1817114353179932 seconds
policy loss:-1165.929931640625
value loss:29.67433738708496
entropies:73.39762115478516
Policy training finished
---------------------
ToM training started
ToM data loaded
batch_size =  300
ToM_loss = tensor(1414.6979)
ToM Target loss= tensor(2304.1536)
optimized based on ToM loss
---------------------
gamma: 0.1
training start after waiting for 1.1903626918792725 seconds
policy loss:-1490.950927734375
value loss:36.36769485473633
entropies:107.47412109375
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2480242252349854 seconds
policy loss:-2073.334228515625
value loss:38.394248962402344
entropies:84.6726303100586
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.1846115589141846 seconds
policy loss:-1414.093017578125
value loss:49.41184997558594
entropies:93.60309600830078
Policy training finished
---------------------
gamma: 0.1
training start after waiting for 1.2126314640045166 seconds
policy loss:-2025.822998046875
value loss:79.34146118164062
entropies:63.89038848876953
Policy training finished
